agamemnons,"[7, 'troilus_cressida', '3henryvi']"
alarm,"[5, 'troilus_cressida', 'hamlet', 'macbeth', 'RapeOfLucrece']"
allayment,"[1, 'troilus_cressida']"
allege,"[2, 'troilus_cressida', 'sonnetXLIX']"
allowance,"[10, 'troilus_cressida', 'henryviii', 'coriolanus', 'hamlet', 'lear', 'othello']"
almond,"[1, 'troilus_cressida']"
amending,"[2, 'troilus_cressida', 'RapeOfLucrece']"
amidst,"[4, 'troilus_cressida', 'elegy']"
amphimachus,"[1, 'troilus_cressida']"
anchises,"[3, 'troilus_cressida', '2henryvi', 'julius_caesar']"
andromache,"[11, 'troilus_cressida']"
annoyance,"[5, 'troilus_cressida', 'john', 'richardii', 'macbeth']"
antenor,"[15, 'troilus_cressida']"
antenorides,"[1, 'troilus_cressida']"
anticipating,"[1, 'troilus_cressida']"
antics,"[3, 'troilus_cressida', 'henryv', 'RapeOfLucrece']"
antiquary,"[1, 'troilus_cressida']"
appalled,"[1, 'troilus_cressida']"
appals,"[3, 'troilus_cressida', 'macbeth', 'VenusAndAdonis']"
appertainments,"[1, 'troilus_cressida']"
appetites,"[5, 'troilus_cressida', 'henryv', 'cleopatra', 'othello', 'sonnetCXVIII']"
aquilon,"[1, 'troilus_cressida']"
arbitrator,"[2, 'troilus_cressida', '1henryvi']"
ariachnes,"[1, 'troilus_cressida']"
aristotle,"[1, 'troilus_cressida']"
armies,"[14, 'troilus_cressida', '1henryiv', '2henryiv', 'john', 'richardii', 'cleopatra', 'coriolanus', 'julius_caesar', 'RapeOfLucrece']"
armourer,"[6, 'troilus_cressida', '2henryvi', 'cleopatra']"
aspiration,"[1, 'troilus_cressida']"
assinego,"[1, 'troilus_cressida']"
assubjugate,"[1, 'troilus_cressida']"
astronomers,"[1, 'troilus_cressida']"
attachment,"[1, 'troilus_cressida']"
attest,"[4, 'troilus_cressida', 'henryv']"
attributive,"[1, 'troilus_cressida']"
avow,"[2, 'troilus_cressida', 'henryviii']"
awork,"[5, 'troilus_cressida', '2henryiv', 'hamlet', 'lear', 'RapeOfLucrece']"
axletree,"[2, 'troilus_cressida', '1henryiv']"
baking,"[1, 'troilus_cressida']"
banqueting,"[2, 'troilus_cressida', 'julius_caesar']"
barbarian,"[2, 'troilus_cressida', 'othello']"
barkest,"[1, 'troilus_cressida']"
bastes,"[1, 'troilus_cressida']"
batch,"[1, 'troilus_cressida']"
beaver,"[6, 'troilus_cressida', '1henryiv', 'henryv', '3henryvi', 'richardiii', 'hamlet']"
beckoning,"[1, 'troilus_cressida']"
bedmate,"[1, 'troilus_cressida']"
bedwork,"[1, 'troilus_cressida']"
beefwitted,"[1, 'troilus_cressida']"
befriended,"[2, 'troilus_cressida', 'titus']"
befriends,"[2, 'troilus_cressida', 'sonnetCXX']"
beholds,"[4, 'troilus_cressida', 'RapeOfLucrece']"
bellied,"[1, 'troilus_cressida']"
bends,"[4, 'troilus_cressida', 'cleopatra', 'VenusAndAdonis', 'sonnetCXVI']"
benumbed,"[1, 'troilus_cressida']"
bequeathe,"[1, 'troilus_cressida']"
besotted,"[2, 'troilus_cressida', 'elegy']"
biasdrawing,"[1, 'troilus_cressida']"
bifold,"[1, 'troilus_cressida']"
billing,"[1, 'troilus_cressida']"
bitchwolfs,"[1, 'troilus_cressida']"
blabbd,"[2, 'troilus_cressida', 'titus']"
blackamoor,"[2, 'troilus_cressida', 'titus']"
blackberry,"[1, 'troilus_cressida']"
bladders,"[3, 'troilus_cressida', 'henryviii', 'romeo_juliet']"
blended,"[2, 'troilus_cressida', 'coriolanus']"
blockish,"[1, 'troilus_cressida']"
bloodied,"[2, 'troilus_cressida', '2henryiv']"
bloodless,"[8, 'troilus_cressida', 'twelfth_night', '2henryvi', 'richardiii', 'titus', 'LoversComplaint', 'RapeOfLucrece', 'VenusAndAdonis']"
blowst,"[2, 'troilus_cressida', 'RapeOfLucrece']"
blushed,"[4, 'troilus_cressida', '1henryiv', 'lear']"
boasting,"[5, 'troilus_cressida', '1henryvi', 'coriolanus', 'macbeth', 'othello']"
bobbed,"[1, 'troilus_cressida']"
bodements,"[2, 'troilus_cressida', 'macbeth']"
boils,"[2, 'troilus_cressida']"
bolting,"[2, 'troilus_cressida']"
boneache,"[2, 'troilus_cressida']"
boreas,"[1, 'troilus_cressida']"
borrowdst,"[1, 'troilus_cressida']"
botchy,"[1, 'troilus_cressida']"
bounded,"[3, 'troilus_cressida', '1henryvi', 'hamlet']"
bounding,"[3, 'troilus_cressida', '1henryiv', 'RapeOfLucrece']"
boyqueller,"[1, 'troilus_cressida']"
brabbler,"[2, 'troilus_cressida', 'john']"
bragless,"[1, 'troilus_cressida']"
brainless,"[1, 'troilus_cressida']"
brainsick,"[6, 'troilus_cressida', '1henryvi', '2henryvi', 'titus', 'RapeOfLucrece']"
breeze,"[1, 'troilus_cressida']"
brevity,"[4, 'troilus_cressida', '2henryiv', 'hamlet']"
briareus,"[1, 'troilus_cressida']"
brightness,"[3, 'troilus_cressida', 'romeo_juliet', 'sonnetCL']"
broils,"[12, 'troilus_cressida', '1henryiv', '1henryvi', '3henryvi', 'richardiii', 'coriolanus', 'lear', 'sonnetLV']"
brokerlackey,"[1, 'troilus_cressida']"
brokersbetween,"[1, 'troilus_cressida']"
brotherhoods,"[1, 'troilus_cressida']"
bruit,"[4, 'troilus_cressida', '3henryvi', 'hamlet', 'timon']"
buckle,"[8, 'troilus_cressida', '2henryiv', '1henryvi', '3henryvi', 'richardiii', 'macbeth']"
bugbear,"[1, 'troilus_cressida']"
bullbearing,"[1, 'troilus_cressida']"
bullthe,"[1, 'troilus_cressida']"
buss,"[2, 'troilus_cressida', 'john']"
caduceus,"[1, 'troilus_cressida']"
calchas,"[14, 'troilus_cressida']"
calumniate,"[1, 'troilus_cressida']"
calumniating,"[1, 'troilus_cressida']"
camel,"[5, 'troilus_cressida', 'richardii', 'hamlet']"
cancer,"[1, 'troilus_cressida']"
canonize,"[1, 'troilus_cressida']"
capocchia,"[1, 'troilus_cressida']"
captaingeneral,"[1, 'troilus_cressida']"
casque,"[3, 'troilus_cressida', 'richardii', 'coriolanus']"
cassandra,"[21, 'troilus_cressida']"
cassandras,"[2, 'troilus_cressida']"
catarrhs,"[1, 'troilus_cressida']"
catlings,"[1, 'troilus_cressida']"
causeth,"[1, 'troilus_cressida']"
cedius,"[1, 'troilus_cressida']"
ceremonious,"[7, 'troilus_cressida', 'winters_tale', 'richardii', 'richardiii', 'lear']"
cetera,"[1, 'troilus_cressida']"
chancei,"[1, 'troilus_cressida']"
changeful,"[1, 'troilus_cressida']"
chaos,"[6, 'troilus_cressida', '3henryvi', 'othello', 'romeo_juliet', 'RapeOfLucrece', 'VenusAndAdonis']"
chapmen,"[1, 'troilus_cressida']"
characterless,"[1, 'troilus_cressida']"
charon,"[1, 'troilus_cressida']"
chastised,"[5, 'troilus_cressida', 'john', 'richardiii', 'cleopatra', 'titus']"
cherubims,"[1, 'troilus_cressida']"
chetas,"[1, 'troilus_cressida']"
chidden,"[4, 'troilus_cressida', 'two_gentlemen', 'julius_caesar', 'othello']"
chippd,"[2, 'troilus_cressida', '2henryiv']"
choking,"[2, 'troilus_cressida', 'romeo_juliet']"
circumvention,"[2, 'troilus_cressida', 'coriolanus']"
cited,"[6, 'troilus_cressida', 'henryv', '2henryvi', 'henryviii', 'richardiii', 'RapeOfLucrece']"
clapperclawing,"[1, 'troilus_cressida']"
cliff,"[4, 'troilus_cressida', 'hamlet', 'lear']"
closetwar,"[1, 'troilus_cressida']"
clotpoles,"[1, 'troilus_cressida']"
coact,"[1, 'troilus_cressida']"
cobloaf,"[1, 'troilus_cressida']"
cognition,"[1, 'troilus_cressida']"
coins,"[2, 'troilus_cressida', 'timon']"
colder,"[6, 'troilus_cressida', 'winters_tale', 'richardiii', 'coriolanus', 'lear']"
colic,"[3, 'troilus_cressida', '1henryiv', 'coriolanus']"
colossuswise,"[1, 'troilus_cressida']"
combatant,"[1, 'troilus_cressida']"
combatants,"[5, 'troilus_cressida', '1henryiv', '1henryvi', '2henryvi', 'richardii']"
comei,"[1, 'troilus_cressida']"
comeo,"[1, 'troilus_cressida']"
commerce,"[4, 'troilus_cressida', 'twelfth_night', 'hamlet']"
commixtion,"[1, 'troilus_cressida']"
commodious,"[1, 'troilus_cressida']"
commotion,"[7, 'troilus_cressida', '2henryiv', '2henryvi', 'henryviii']"
communities,"[1, 'troilus_cressida']"
complimental,"[1, 'troilus_cressida']"
composure,"[3, 'troilus_cressida', 'cleopatra']"
concupy,"[1, 'troilus_cressida']"
concur,"[1, 'troilus_cressida']"
conduce,"[2, 'troilus_cressida']"
conflux,"[1, 'troilus_cressida']"
consanguinity,"[1, 'troilus_cressida']"
consignd,"[1, 'troilus_cressida']"
consisting,"[2, 'troilus_cressida', 'richardiii']"
conspire,"[8, 'troilus_cressida', 'two_gentlemen', '3henryvi', 'john', 'richardiii', 'cleopatra', 'othello', 'sonnetX']"
constringed,"[1, 'troilus_cressida']"
conveniences,"[2, 'troilus_cressida', 'othello']"
convive,"[1, 'troilus_cressida']"
coped,"[4, 'troilus_cressida', '2henryiv', 'hamlet', 'RapeOfLucrece']"
core,"[4, 'troilus_cressida', 'hamlet']"
corivalld,"[1, 'troilus_cressida']"
corresponsive,"[1, 'troilus_cressida']"
corses,"[2, 'troilus_cressida', 'hamlet']"
couchd,"[3, 'troilus_cressida', '2henryvi', 'timon']"
courteously,"[2, 'troilus_cressida', 'timon']"
cousingerman,"[1, 'troilus_cressida']"
crams,"[2, 'troilus_cressida', 'winters_tale']"
cressida,"[179, 'troilus_cressida', 'twelfth_night']"
cressidas,"[1, 'troilus_cressida']"
critics,"[1, 'troilus_cressida']"
croak,"[2, 'troilus_cressida', 'lear']"
crowded,"[1, 'troilus_cressida']"
crownets,"[2, 'troilus_cressida', 'cleopatra']"
crusty,"[1, 'troilus_cressida']"
cuckoldmaker,"[2, 'troilus_cressida', 'henryviii']"
cudgelling,"[1, 'troilus_cressida']"
cull,"[5, 'troilus_cressida', 'john', 'julius_caesar', 'timon']"
cunningly,"[4, 'troilus_cressida', 'two_gentlemen', '1henryvi', 'titus']"
cygnets,"[2, 'troilus_cressida', '1henryvi']"
damage,"[3, 'troilus_cressida', 'henryviii', 'richardiii']"
daphnes,"[1, 'troilus_cressida']"
dardan,"[3, 'troilus_cressida', 'RapeOfLucrece']"
darker,"[2, 'troilus_cressida', 'lear']"
darking,"[1, 'troilus_cressida']"
dates,"[5, 'troilus_cressida', 'romeo_juliet', 'timon', 'sonnetCXXIII']"
deathtokens,"[1, 'troilus_cressida']"
debonair,"[1, 'troilus_cressida']"
decays,"[5, 'troilus_cressida', 'twelfth_night', 'cleopatra', 'RapeOfLucrece', 'sonnetLXV']"
deceptious,"[1, 'troilus_cressida']"
deedless,"[1, 'troilus_cressida']"
deepdrawing,"[1, 'troilus_cressida']"
degenerate,"[12, 'troilus_cressida', 'two_gentlemen', '1henryiv', '2henryvi', '3henryvi', 'john', 'richardii', 'lear', 'titus', 'RapeOfLucrece']"
deiphobus,"[8, 'troilus_cressida']"
deities,"[4, 'troilus_cressida', 'winters_tale', 'cleopatra', 'timon']"
deject,"[3, 'troilus_cressida', 'hamlet']"
delivery,"[4, 'troilus_cressida', 'winters_tale', 'richardiii']"
dependance,"[1, 'troilus_cressida']"
depravation,"[1, 'troilus_cressida']"
deracinate,"[2, 'troilus_cressida', 'henryv']"
describes,"[2, 'troilus_cressida', 'titus']"
deserver,"[2, 'troilus_cressida', 'cleopatra']"
despising,"[4, 'troilus_cressida', 'coriolanus', 'elegy', 'sonnetXXIX']"
destruction,"[29, 'troilus_cressida', '2henryiv', 'henryv', '1henryvi', '2henryvi', 'henryviii', 'john', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'julius_caesar', 'macbeth', 'othello', 'timon', 'titus', 'elegy']"
devotion,"[18, 'troilus_cressida', 'twelfth_night', '2henryiv', '2henryvi', '3henryvi', 'richardii', 'richardiii', 'cleopatra', 'coriolanus', 'macbeth', 'othello', 'romeo_juliet']"
dewdrop,"[1, 'troilus_cressida']"
dexter,"[1, 'troilus_cressida']"
digestion,"[7, 'troilus_cressida', 'henryviii', 'richardii', 'macbeth', 'RapeOfLucrece']"
diminutive,"[2, 'troilus_cressida', 'macbeth']"
diminutives,"[2, 'troilus_cressida', 'cleopatra']"
dimpled,"[4, 'troilus_cressida', 'cleopatra', 'timon', 'RapeOfLucrece']"
diomed,"[33, 'troilus_cressida', 'cleopatra']"
diomedes,"[84, 'troilus_cressida', 'cleopatra']"
diomeds,"[2, 'troilus_cressida']"
directive,"[1, 'troilus_cressida']"
directs,"[1, 'troilus_cressida']"
dirtrotten,"[1, 'troilus_cressida']"
disasters,"[4, 'troilus_cressida', 'hamlet', 'lear', 'macbeth']"
discharging,"[1, 'troilus_cressida']"
disciplined,"[3, 'troilus_cressida', 'coriolanus', 'LoversComplaint']"
discomfort,"[9, 'troilus_cressida', '2henryiv', 'richardii', 'cleopatra', 'hamlet', 'julius_caesar', 'macbeth', 'elegy']"
disdainfully,"[2, 'troilus_cressida', 'RapeOfLucrece']"
dismes,"[1, 'troilus_cressida']"
disobedient,"[4, 'troilus_cressida', 'two_gentlemen', 'romeo_juliet']"
disorbd,"[1, 'troilus_cressida']"
disorder,"[8, 'troilus_cressida', 'henryv', '2henryvi', 'john', 'richardii', 'macbeth', 'VenusAndAdonis']"
disposer,"[2, 'troilus_cressida']"
disposers,"[1, 'troilus_cressida']"
distains,"[1, 'troilus_cressida']"
distaste,"[3, 'troilus_cressida', 'othello']"
distasted,"[1, 'troilus_cressida']"
disunite,"[1, 'troilus_cressida']"
divert,"[4, 'troilus_cressida', 'henryv', 'sonnetCXV']"
dividable,"[1, 'troilus_cressida']"
divides,"[3, 'troilus_cressida', 'winters_tale', 'richardii']"
dizzy,"[3, 'troilus_cressida', 'hamlet', 'lear']"
dogfox,"[1, 'troilus_cressida']"
doggd,"[3, 'troilus_cressida', '1henryvi', 'coriolanus']"
dolts,"[1, 'troilus_cressida']"
doreus,"[1, 'troilus_cressida']"
drab,"[8, 'troilus_cressida', 'winters_tale', '1henryvi', '2henryvi', 'hamlet', 'macbeth']"
draggd,"[2, 'troilus_cressida', 'hamlet']"
dragon,"[8, 'troilus_cressida', '1henryiv', 'john', 'coriolanus', 'lear', 'macbeth', 'romeo_juliet']"
draind,"[2, 'troilus_cressida', 'sonnetLXIII']"
draughtoxen,"[1, 'troilus_cressida']"
drayman,"[1, 'troilus_cressida']"
dreg,"[1, 'troilus_cressida']"
ducks,"[4, 'troilus_cressida', 'timon', 'VenusAndAdonis']"
dues,"[6, 'troilus_cressida', 'lear', 'macbeth', 'timon']"
dumbdiscoursive,"[1, 'troilus_cressida']"
dumbness,"[5, 'troilus_cressida', 'twelfth_night', 'winters_tale', 'lear', 'timon']"
dusty,"[2, 'troilus_cressida', 'macbeth']"
dutiful,"[2, 'troilus_cressida', 'henryv']"
earwax,"[1, 'troilus_cressida']"
eases,"[1, 'troilus_cressida']"
edifies,"[1, 'troilus_cressida']"
elephant,"[6, 'troilus_cressida', 'twelfth_night']"
embracement,"[4, 'troilus_cressida', 'winters_tale', 'henryviii', 'titus']"
embraces,"[4, 'troilus_cressida', 'winters_tale']"
embrasures,"[1, 'troilus_cressida']"
eminence,"[6, 'troilus_cressida', 'henryviii', 'lear', 'macbeth', 'elegy']"
empale,"[1, 'troilus_cressida']"
emulous,"[4, 'troilus_cressida']"
encounterers,"[1, 'troilus_cressida']"
encountering,"[2, 'troilus_cressida', 'coriolanus']"
enfreed,"[1, 'troilus_cressida']"
engaging,"[1, 'troilus_cressida']"
engendering,"[1, 'troilus_cressida']"
enginer,"[1, 'troilus_cressida']"
enkindled,"[3, 'troilus_cressida', 'john', 'julius_caesar']"
enlard,"[1, 'troilus_cressida']"
enlarge,"[9, 'troilus_cressida', 'twelfth_night', '2henryiv', 'henryv', '1henryvi', 'cleopatra', 'julius_caesar', 'elegy']"
enoughwill,"[1, 'troilus_cressida']"
enrage,"[2, 'troilus_cressida', 'macbeth']"
enrapt,"[1, 'troilus_cressida']"
entertaining,"[1, 'troilus_cressida']"
entomb,"[4, 'troilus_cressida', 'macbeth', 'RapeOfLucrece', 'elegy']"
epistrophus,"[1, 'troilus_cressida']"
errant,"[2, 'troilus_cressida', '2henryiv']"
erudition,"[1, 'troilus_cressida']"
esperance,"[4, 'troilus_cressida', '1henryiv', 'lear']"
esteems,"[6, 'troilus_cressida', 'two_gentlemen', 'henryv', 'othello', 'VenusAndAdonis']"
evasions,"[1, 'troilus_cressida']"
everpardon,"[1, 'troilus_cressida']"
exampled,"[3, 'troilus_cressida', 'henryv', 'john']"
exasperate,"[3, 'troilus_cressida', 'twelfth_night', 'macbeth']"
excite,"[2, 'troilus_cressida', 'macbeth']"
excitements,"[2, 'troilus_cressida', 'hamlet']"
excursions,"[21, 'troilus_cressida', '1henryiv', '2henryiv', 'henryv', '1henryvi', '2henryvi', '3henryvi', 'john', 'richardiii']"
execrations,"[2, 'troilus_cressida', '2henryvi']"
expectance,"[1, 'troilus_cressida']"
expecters,"[1, 'troilus_cressida']"
expects,"[3, 'troilus_cressida', 'two_gentlemen', '2henryvi']"
experienced,"[3, 'troilus_cressida', 'winters_tale', 'coriolanus']"
expostulation,"[1, 'troilus_cressida']"
exposure,"[2, 'troilus_cressida', 'macbeth']"
extenuates,"[1, 'troilus_cressida']"
factions,"[7, 'troilus_cressida', '1henryvi', 'coriolanus', 'timon', 'titus']"
factious,"[10, 'troilus_cressida', '1henryvi', '2henryvi', '3henryvi', 'richardiii', 'julius_caesar']"
fairst,"[2, 'troilus_cressida', 'winters_tale']"
falsehearted,"[1, 'troilus_cressida']"
familiarbut,"[1, 'troilus_cressida']"
famishd,"[9, 'troilus_cressida', 'henryv', '1henryvi', '2henryvi', 'richardiii', 'timon', 'sonnetXLVII']"
farewells,"[2, 'troilus_cressida', 'richardii']"
fashionable,"[2, 'troilus_cressida', 'timon']"
fathomless,"[1, 'troilus_cressida']"
feefarm,"[1, 'troilus_cressida']"
fees,"[5, 'troilus_cressida', 'winters_tale', '3henryvi', 'romeo_juliet', 'timon']"
fellest,"[2, 'troilus_cressida', 'coriolanus']"
fetches,"[4, 'troilus_cressida', '1henryiv', 'lear']"
feud,"[1, 'troilus_cressida']"
fierceness,"[3, 'troilus_cressida', 'henryv', '1henryvi']"
fillip,"[3, 'troilus_cressida', '2henryiv', 'coriolanus']"
finchegg,"[1, 'troilus_cressida']"
firstlings,"[3, 'troilus_cressida', 'macbeth']"
fist,"[9, 'troilus_cressida', '2henryiv', 'henryv', '2henryvi', '3henryvi', 'john']"
fitchew,"[3, 'troilus_cressida', 'lear', 'othello']"
fivefingertied,"[1, 'troilus_cressida']"
fixure,"[1, 'troilus_cressida']"
flaming,"[7, 'troilus_cressida', '2henryvi', 'hamlet', 'othello', 'RapeOfLucrece']"
flap,"[1, 'troilus_cressida']"
flexible,"[2, 'troilus_cressida', '3henryvi']"
flexure,"[2, 'troilus_cressida', 'henryv']"
flowing,"[5, 'troilus_cressida', 'henryv', '1henryvi', 'henryviii', 'othello']"
foams,"[3, 'troilus_cressida', 'cleopatra', 'othello']"
foild,"[4, 'troilus_cressida', 'coriolanus', 'VenusAndAdonis', 'sonnetXXV']"
fonder,"[1, 'troilus_cressida']"
foragers,"[1, 'troilus_cressida']"
forbids,"[6, 'troilus_cressida', 'henryv', '1henryvi', 'richardii', 'richardiii']"
forceless,"[2, 'troilus_cressida', 'VenusAndAdonis']"
forcibly,"[4, 'troilus_cressida', '3henryvi', 'john']"
foresaw,"[1, 'troilus_cressida']"
foresee,"[6, 'troilus_cressida', '1henryiv', '1henryvi', 'cleopatra', 'timon']"
foretell,"[5, 'troilus_cressida', '3henryvi', 'john', 'richardii', 'RapeOfLucrece']"
formless,"[2, 'troilus_cressida', 'john']"
forthright,"[1, 'troilus_cressida']"
foulest,"[3, 'troilus_cressida', '2henryiv', 'richardiii']"
fraction,"[1, 'troilus_cressida']"
fractions,"[2, 'troilus_cressida', 'timon']"
fragment,"[3, 'troilus_cressida', 'cleopatra', 'timon']"
frayed,"[1, 'troilus_cressida']"
frenzys,"[1, 'troilus_cressida']"
friday,"[1, 'troilus_cressida']"
frightening,"[1, 'troilus_cressida']"
front,"[23, 'troilus_cressida', 'twelfth_night', 'winters_tale', '1henryiv', '1henryvi', '2henryvi', '3henryvi', 'henryviii', 'richardiii', 'cleopatra', 'coriolanus', 'hamlet', 'lear', 'macbeth', 'othello', 'sonnetCII']"
fronting,"[2, 'troilus_cressida', '2henryiv']"
frush,"[1, 'troilus_cressida']"
fulfilling,"[1, 'troilus_cressida']"
fumbles,"[1, 'troilus_cressida']"
fur,"[2, 'troilus_cressida', 'lear']"
fusty,"[3, 'troilus_cressida', 'coriolanus']"
gaging,"[1, 'troilus_cressida']"
gainsay,"[4, 'troilus_cressida', 'winters_tale', '3henryvi', 'henryviii']"
galathe,"[1, 'troilus_cressida']"
gallantry,"[1, 'troilus_cressida']"
galls,"[6, 'troilus_cressida', '2henryiv', 'henryv', 'hamlet', 'othello']"
games,"[4, 'troilus_cressida', 'henryv', '3henryvi', 'julius_caesar']"
gauntlet,"[4, 'troilus_cressida', '2henryiv', '3henryvi', 'lear']"
gavet,"[3, 'troilus_cressida', 'henryviii', 'hamlet']"
giver,"[3, 'troilus_cressida', 'two_gentlemen', 'timon']"
glib,"[4, 'troilus_cressida', 'winters_tale', 'lear', 'timon']"
glozed,"[1, 'troilus_cressida']"
gocommends,"[1, 'troilus_cressida']"
goersbetween,"[1, 'troilus_cressida']"
goodfellowship,"[1, 'troilus_cressida']"
gorget,"[1, 'troilus_cressida']"
gory,"[3, 'troilus_cressida', 'macbeth', 'romeo_juliet']"
gouty,"[3, 'troilus_cressida', 'timon', 'LoversComplaint']"
grandsires,"[4, 'troilus_cressida', 'henryv', 'richardii', 'titus']"
granto,"[1, 'troilus_cressida']"
grasps,"[2, 'troilus_cressida']"
greatsized,"[2, 'troilus_cressida']"
greciannow,"[1, 'troilus_cressida']"
greekish,"[9, 'troilus_cressida']"
grinding,"[3, 'troilus_cressida', 'hamlet']"
grumblest,"[1, 'troilus_cressida']"
guardianwhy,"[1, 'troilus_cressida']"
gutsgriping,"[1, 'troilus_cressida']"
hackd,"[7, 'troilus_cressida', 'henryviii', 'richardii', 'richardiii', 'cleopatra', 'julius_caesar', 'macbeth']"
hacked,"[4, 'troilus_cressida', '1henryiv']"
hacks,"[2, 'troilus_cressida']"
halfsuppd,"[1, 'troilus_cressida']"
hamstring,"[1, 'troilus_cressida']"
handless,"[2, 'troilus_cressida', 'titus']"
handlest,"[1, 'troilus_cressida']"
handsomeness,"[1, 'troilus_cressida']"
harehearts,"[1, 'troilus_cressida']"
harnessd,"[2, 'troilus_cressida', 'john']"
havet,"[9, 'troilus_cressida', 'twelfth_night', 'winters_tale', 'cleopatra', 'coriolanus', 'hamlet', 'othello']"
heaps,"[7, 'troilus_cressida', '2henryiv', 'henryv', 'richardiii', 'coriolanus', 'timon']"
heartblood,"[7, 'troilus_cressida', '1henryvi', '2henryvi', '3henryvi', 'richardii']"
hectorpriam,"[1, 'troilus_cressida']"
heifers,"[2, 'troilus_cressida', '2henryiv']"
helenus,"[11, 'troilus_cressida']"
helias,"[1, 'troilus_cressida']"
hells,"[3, 'troilus_cressida', 'richardiii', 'othello']"
helmet,"[7, 'troilus_cressida', 'henryv', 'richardii', 'cleopatra']"
hemmd,"[4, 'troilus_cressida', '1henryvi', 'VenusAndAdonis']"
henned,"[1, 'troilus_cressida']"
hersto,"[1, 'troilus_cressida']"
highsoaring,"[1, 'troilus_cressida']"
hindmost,"[3, 'troilus_cressida', '2henryvi', 'sonnetLXXXV']"
hisses,"[3, 'troilus_cressida', 'RapeOfLucrece', 'VenusAndAdonis']"
holddoor,"[1, 'troilus_cressida']"
honeysweet,"[3, 'troilus_cressida', 'henryv']"
horrors,"[8, 'troilus_cressida', '1henryvi', 'coriolanus', 'macbeth', 'othello', 'titus']"
hostages,"[4, 'troilus_cressida', 'cleopatra', 'coriolanus', 'titus']"
hulks,"[1, 'troilus_cressida']"
humane,"[5, 'troilus_cressida', 'winters_tale', '2henryiv', 'coriolanus', 'othello']"
hurricano,"[1, 'troilus_cressida']"
hyperion,"[3, 'troilus_cressida', 'henryv', 'hamlet']"
idol,"[8, 'troilus_cressida', 'twelfth_night', 'two_gentlemen', 'hamlet', 'VenusAndAdonis', 'sonnetCV']"
ilium,"[5, 'troilus_cressida', 'hamlet']"
illthought,"[2, 'troilus_cressida']"
imbecility,"[1, 'troilus_cressida']"
immaterial,"[1, 'troilus_cressida']"
imminence,"[1, 'troilus_cressida']"
imminent,"[7, 'troilus_cressida', '2henryvi', 'john', 'hamlet', 'julius_caesar', 'othello']"
immures,"[1, 'troilus_cressida']"
importless,"[1, 'troilus_cressida']"
imposthume,"[2, 'troilus_cressida', 'hamlet']"
impress,"[6, 'troilus_cressida', 'two_gentlemen', 'cleopatra', 'hamlet', 'macbeth']"
impure,"[4, 'troilus_cressida', 'richardiii', 'RapeOfLucrece', 'VenusAndAdonis']"
includes,"[3, 'troilus_cressida', 'richardiii', 'elegy']"
incursions,"[2, 'troilus_cressida', '1henryiv']"
indexes,"[1, 'troilus_cressida']"
indistinguishable,"[1, 'troilus_cressida']"
indrenchd,"[1, 'troilus_cressida']"
inestimablewhy,"[1, 'troilus_cressida']"
infectiously,"[1, 'troilus_cressida']"
ingratitudes,"[1, 'troilus_cressida']"
inheritors,"[2, 'troilus_cressida', 'sonnetCXLVI']"
inseparate,"[1, 'troilus_cressida']"
insisture,"[1, 'troilus_cressida']"
interchange,"[7, 'troilus_cressida', 'winters_tale', '3henryvi', 'richardiii', 'RapeOfLucrece', 'sonnetLXIV']"
interchangeably,"[4, 'troilus_cressida', '1henryiv', 'richardii']"
inveigled,"[1, 'troilus_cressida']"
irons,"[8, 'troilus_cressida', 'john', 'richardiii', 'coriolanus', 'timon']"
isles,"[2, 'troilus_cressida', 'macbeth']"
iteration,"[3, 'troilus_cressida', '1henryiv', 'othello']"
ithaca,"[2, 'troilus_cressida', 'coriolanus']"
jar,"[8, 'troilus_cressida', 'winters_tale', '1henryvi', '2henryvi', 'richardii', 'titus', 'VenusAndAdonis']"
jovedo,"[1, 'troilus_cressida']"
juggling,"[5, 'troilus_cressida', '1henryvi', 'john', 'macbeth']"
justles,"[1, 'troilus_cressida']"
justness,"[1, 'troilus_cressida']"
kingdomd,"[1, 'troilus_cressida']"
kingsdisarm,"[1, 'troilus_cressida']"
knead,"[1, 'troilus_cressida']"
kneading,"[2, 'troilus_cressida', 'henryv']"
knits,"[4, 'troilus_cressida', '2henryvi', '3henryvi', 'macbeth']"
knower,"[2, 'troilus_cressida']"
labyrinth,"[3, 'troilus_cressida', '1henryvi', 'VenusAndAdonis']"
ladder,"[19, 'troilus_cressida', 'two_gentlemen', '1henryiv', '2henryiv', 'richardii', 'cleopatra', 'julius_caesar', 'romeo_juliet', 'titus']"
landfish,"[1, 'troilus_cressida']"
languageless,"[1, 'troilus_cressida']"
largeness,"[2, 'troilus_cressida', 'LoversComplaint']"
launchd,"[1, 'troilus_cressida']"
laurels,"[1, 'troilus_cressida']"
lavolt,"[1, 'troilus_cressida']"
lazar,"[2, 'troilus_cressida', 'henryv']"
lazars,"[2, 'troilus_cressida', 'henryv']"
leaning,"[6, 'troilus_cressida', 'winters_tale', '1henryiv', 'henryviii', 'john', 'VenusAndAdonis']"
leavening,"[2, 'troilus_cressida']"
leavetaking,"[5, 'troilus_cressida', 'cleopatra', 'lear', 'macbeth']"
leers,"[1, 'troilus_cressida']"
lees,"[2, 'troilus_cressida', 'macbeth']"
